ID,Kerne_A,Cyto_A,K/C,Kerne_Ycol,Cyto_Ycol,KerneShort,KerneLong,KerneElong,KerneRund,CytoShort,CytoLong,CytoElong,CytoRund,KernePeri,CytoPeri,KerneX,KerneY,CytoX,CytoY,KernePos,KerneMax,KerneMin,CytoMax,CytoMin,Class
29inter30.BMP,17.22,4465.45,0.003841461,0.5,0.84,4.56,6.74,0.6766,0.4826,60.38,99.69,0.6057,0.5721,36.88,776.2,442.92,243.45,435.71,269.15,0.1075,12,5,1942,1699,3
30inter31.BMP,35.45,3763.05,0.009332631,0.4,0.84,6.8,7.64,0.8901,0.7733,65.15,99.47,0.6550,0.4842,38.21,1818.45,431.22,245.16,436.76,250.99,0.0325,20,14,1656,1250,3
31inter32.BMP,16.47,4229.98,0.003878534,0.38,0.84,4.94,6.27,0.7879,0.5334,70.41,81.48,0.8641,0.8112,28.82,882.35,415.97,301.17,402.39,298.33,0.0684,10,5,1634,1256,3
82inter33.BMP,94.94,3874.77,0.023916105,0.47,0.86,10.55,12.08,0.8733,0.8284,79.46,87.11,0.9122,0.6502,55.15,1974.98,507.41,303.66,483.05,298.05,0.1152,28,17,1865,1296,3
33inter34.BMP,50.29,4733.8,0.010511926,0.34,0.84,7.37,9.78,0.7536,0.6694,70.65,94.89,0.7445,0.6694,33.8,1253.03,421.58,285.2,409.52,272.82,0.0731,21,12,2051,1805,3
84inter35.BMP,100.26,3312.47,0.02937824,0.54,0.86,10.39,14.54,0.7146,0.6038,53.39,85.79,0.6223,0.5730,98.53,710.25,486.56,274.33,488.81,276.43,0.0144,41,34,1355,1281,3
35inter36.BMP,30.06,5371.5,0.005565059,0.37,0.8,5.18,9.6,0.5396,0.4153,81.19,88.8,0.9143,0.8673,42.94,670.13,371.01,285.84,348.91,305.84,0.1348,17,7,2105,1794,3
36inter37.BMP,47.28,5113.11,0.009162098,0.4,0.84,7.64,8.49,0.8999,0.8352,80.93,85.5,0.9465,0.8906,32.82,517.55,424.64,237.5,418.61,272.5,0.1668,22,17,2159,1855,3
37inter38.BMP,49.29,1950.94,0.024642166,0.36,0.84,6.51,10.35,0.6290,0.5859,48.82,68.67,0.7109,0.5268,33.98,1451.54,414.46,369.52,395.73,278.65,0.5426,20,17,905,671,3
38inter39.BMP,64.69,5497.19,0.011630959,0.38,0.82,8.94,9.97,0.8967,0.8286,80.77,89.98,0.8976,0.8645,50.32,522.52,483.15,270.19,458.18,228.06,0.2186,24,23,2316,1828,3
39inter40.BMP,12.9,4850.9,0.002652247,0.39,0.83,3.28,6.45,0.5085,0.3948,78.75,103.75,0.7590,0.5738,29.19,2406.31,388.98,282.72,392.97,241.33,0.1610,10,3,2357,1767,3
40inter41.BMP,69.01,4655.33,0.014607331,0.42,0.82,9.02,10.3,0.8757,0.8282,70.2,90.36,0.7769,0.7260,34.24,640.58,446.91,233.82,406.21,245.35,0.1880,25,15,1970,1604,3
41inter42.BMP,63.44,4010.98,0.015570314,0.37,0.82,8.39,10.21,0.8217,0.7749,65.74,81.49,0.8067,0.7690,32.44,440.95,501.78,294.3,508.91,268.01,0.1342,19,13,1650,1372,3
42inter43.BMP,39.2,4306.51,0.00902039,0.41,0.85,6.22,9.56,0.6506,0.5461,76.46,77.98,0.9805,0.9017,36.06,1094.99,441.1,248.24,472.15,278.83,0.2245,20,13,1901,1648,3
43inter44.BMP,60.12,4693.53,0.012647124,0.41,0.83,7.37,11.29,0.6528,0.6005,68.94,93.98,0.7336,0.6766,44.07,558.69,430.15,284.93,390.96,258.23,0.2026,19,12,2006,1617,3
44inter45.BMP,51.54,5063.2,0.010076759,0.36,0.82,7.41,9.54,0.7767,0.7210,63.92,106.41,0.6007,0.5693,34.96,692.87,485.9,261.09,486.38,282.14,0.0795,16,14,2263,1855,3
45inter46.BMP,53.61,4514.8,0.011734936,0.33,0.84,8.09,9.03,0.8959,0.8371,75.17,80.51,0.9337,0.8868,29.83,895.76,452.1,336.47,416.49,301.55,0.2488,15,9,1639,1412,3
46inter47.BMP,58.3,3113.82,0.018378876,0.44,0.84,7.71,10.55,0.7308,0.6669,47.55,95.58,0.4975,0.4340,47.05,993.34,425.89,250.75,451.19,293.89,0.2101,24,10,1615,1133,3
97inter48.BMP,110.28,3470.22,0.030800168,0.52,0.82,11.32,12.96,0.8735,0.8360,67.84,72.24,0.9391,0.8467,41.44,346.34,379.8,271.35,364.13,281.7,0.1044,41,29,1219,1005,3
50inter49.BMP,46.28,2600.24,0.017487115,0.35,0.86,7.47,8.47,0.8819,0.8214,56.52,73.55,0.7685,0.6120,28.53,1139.67,412.59,262.3,430.43,273.39,0.1147,19,13,1244,947,3
99inter50.BMP,150.49,3930.63,0.036874681,0.55,0.83,11.78,16.89,0.6975,0.6717,56.84,97.68,0.5819,0.5245,47.01,466.21,449.17,281.35,418.99,266.36,0.1385,42,36,1343,1203,3
1super01.BMP,22.04,2637.69,0.008286555,0.29,0.75,5.52,5.59,0.9875,0.8980,56.61,63.51,0.8914,0.8326,17.48,286.5,304.84,298.31,295.77,291.23,0.0728,11,8,952,671,4
1super02.BMP,25.99,2112.14,0.012155482,0.29,0.77,5.06,7.15,0.7077,0.6473,48.71,60.99,0.7987,0.7230,19.97,380.21,458.68,233.58,441.97,249.64,0.1526,10,7,718,510,4
2super03.BMP,26.05,2981.31,0.008662082,0.32,0.7,5.71,6.34,0.9006,0.8252,57.11,69.73,0.8190,0.7807,19.19,331.82,478.57,245.01,462.01,242.83,0.0962,13,10,885,670,4
3super04.BMP,28.68,4234.74,0.006726994,0.31,0.81,6.07,6.54,0.9281,0.8538,63.9,89.2,0.7164,0.6777,20.25,718.55,419.25,251.73,412.75,271.88,0.0953,13,3,1805,1357,4
4super05.BMP,31.25,3588.33,0.008633598,0.29,0.78,5.97,7.38,0.8089,0.7305,61.27,78.44,0.7811,0.7426,21.93,416.65,364.18,286.76,407.52,297.72,0.2289,17,6,1289,975,4
5super06.BMP,23.11,4104.86,0.005598393,0.29,0.82,5.4,5.98,0.9030,0.8228,67.11,83.12,0.8074,0.7565,19.07,618.14,368.51,319.72,381.88,249.76,0.3441,10,4,1804,1457,4
6super07.BMP,24.74,3142.94,0.007810132,0.28,0.76,5.58,6.18,0.9029,0.8248,59.05,70.25,0.8406,0.8109,18.94,272.93,405.99,327.22,432.82,309.05,0.1852,12,6,1060,871,4
7super08.BMP,23.8,2026.47,0.011608227,0.29,0.76,5.7,5.81,0.9811,0.8977,40.67,66.79,0.6089,0.5784,18.16,241.22,442.45,286.61,427.85,274.36,0.1146,13,8,609,468,4
8super09.BMP,21.48,1708.02,0.012419775,0.29,0.66,5.14,5.88,0.8741,0.7910,41.33,61.31,0.6741,0.5785,17.78,244.21,431.6,264.3,436.52,257.08,0.0572,12,5,451,335,4
9super10.BMP,33.38,3912.16,0.008460185,0.32,0.72,5.98,7.68,0.7786,0.7206,67.82,76.14,0.8907,0.8592,22.07,404.83,417.92,296.89,412.38,290.35,0.0452,18,9,1192,931,4
10super11.BMP,25.11,2366.83,0.010497755,0.3,0.69,5.6,6.24,0.8974,0.8211,48.69,66,0.7377,0.6918,18.65,221.22,442.87,233.05,421.75,242.82,0.1416,10,6,694,526,4
11super12.BMP,31.06,3389.62,0.009080066,0.32,0.74,5.92,7.33,0.8076,0.7360,62.13,74.24,0.8369,0.7830,21.77,341.49,470.1,256.93,448.6,280.58,0.1729,14,9,1065,824,4
12super13.BMP,27.49,2010.94,0.013485869,0.3,0.7,5.67,6.73,0.8425,0.7728,40.98,66.89,0.6126,0.5723,21.13,277.06,409.96,259.78,407.05,250.97,0.0557,15,8,516,402,4
13super14.BMP,25.68,5245.81,0.004871488,0.35,0.77,5.28,7.02,0.7521,0.6635,75.26,91.7,0.8207,0.7943,22.12,429.88,408.27,277.21,414.43,283.83,0.0396,12,5,1614,1236,4
14super15.BMP,29.45,4021.12,0.007270582,0.33,0.74,5.73,7.2,0.7958,0.7233,56.88,82.84,0.6866,0.7461,22.24,314.02,433.71,315.54,438.24,283.99,0.1545,22,14,511,401,4
15super16.BMP,32.06,2313.79,0.013666688,0.31,0.7,6.03,7.4,0.8149,0.7454,47.53,69.05,0.6883,0.6179,22.46,252.06,349.76,300.17,346.4,285.09,0.0899,17,5,681,505,4
16super17.BMP,30.56,4016.37,0.007551403,0.32,0.83,5.52,7.66,0.7206,0.6631,68.03,83.34,0.8163,0.7363,21.17,911.01,339.48,269.44,372.43,279.85,0.1665,15,4,1790,1261,4
17super18.BMP,27.65,3610.77,0.007599453,0.3,0.76,5.15,6.71,0.7675,0.7819,61.1,81.09,0.7535,0.6992,19.8,600.88,399.12,231.21,449.99,268.79,0.3132,14,4,1091,871,4
18super19.BMP,23.73,3104.8,0.007585032,0.28,0.7,5.45,6.07,0.8979,0.8200,52.3,79.84,0.6551,0.6202,18.6,312.45,461.94,228.7,396.68,245.28,0.3387,10,5,701,579,4
19super20.BMP,25.68,3662.1,0.006963539,0.28,0.73,5.37,6.69,0.8027,0.7306,59.5,81.83,0.7271,0.6963,20.37,334.98,407.86,182.08,438.07,240.27,0.3218,10,7,1119,917,4
20super21.BMP,29.37,2550.7,0.011383412,0.3,0.77,5.43,7.55,0.7192,0.6560,50.78,66.59,0.7626,0.7324,20.99,326.67,411.32,214.16,408.99,236.41,0.1349,10,7,876,658,4
21super22.BMP,29.75,2466.78,0.01191654,0.29,0.71,5.86,7.03,0.8336,0.7665,54.87,63.3,0.8668,0.7839,21.35,267.72,393.79,312.01,375.35,284.13,0.2121,14,5,735,583,4
22super23.BMP,19.23,4490.06,0.004264529,0.41,0.84,4.13,7.38,0.5596,0.4495,65.23,91.69,0.7114,0.6800,27.56,651,457.43,274.93,459.48,252.89,0.0970,12,8,2097,1822,4
23super24.BMP,37.64,2843.47,0.013064409,0.3,0.76,6.73,7.67,0.8774,0.8146,55.19,71.62,0.7706,0.7058,23.54,328.82,424.19,295.03,403.92,267.92,0.1898,17,10,1001,720,4
24super25.BMP,21.79,2423.2,0.008912102,0.29,0.82,5.44,5.62,0.9680,0.8784,54.83,68.05,0.8057,0.6663,18.42,1052.72,350.16,331.33,349.08,286.65,0.2638,9,6,1111,727,4
25super26.BMP,42.27,4208.19,0.009944806,0.32,0.8,6.53,8.86,0.7370,0.6856,69.29,85.25,0.8128,0.7373,24.66,1150.39,407.41,283.58,418.87,271.69,0.0778,18,15,1699,1296,4
26super27.BMP,39.2,3208.7,0.012069337,0.32,0.81,6.55,8.18,0.8007,0.7459,54.19,84.5,0.6413,0.5722,24.46,686.25,532.18,265.83,505.62,272.8,0.1305,19,12,1246,1055,4
27super28.BMP,46.09,4241.69,0.010749152,0.35,0.83,7.66,8.23,0.9307,0.8664,62.41,103.96,0.6003,0.4997,31.27,1509.79,426.6,292.7,424.34,247.26,0.1758,23,19,1970,1627,4
28super29.BMP,35.26,3081.63,0.011312558,0.31,0.84,6.67,7.25,0.9200,0.8541,50.89,87.48,0.5817,0.5127,22.27,1026.58,461.69,277.08,490.11,281.6,0.1321,13,10,1474,1123,4
29super30.BMP,29.43,2839.34,0.010258752,0.31,0.82,6.08,6.7,0.9075,0.8347,48.11,86.83,0.5541,0.4795,20.79,773.88,395.79,337.29,406.89,292.68,0.2126,12,8,1109,759,4
30super31.BMP,45.59,4084.82,0.011037645,0.31,0.75,6.62,9.41,0.7035,0.6555,64.9,84.73,0.7660,0.7245,26.32,533.03,457.46,305.34,475.85,336.63,0.1720,21,12,1459,1239,4
31super32.BMP,34.13,1659.87,0.02014758,0.33,0.86,5.81,8.09,0.7182,0.6640,37.84,79.22,0.4777,0.3368,21.99,1265.53,388.49,250.94,401.08,220.58,0.1666,16,21,1062,654,4
32super33.BMP,35.7,4125.77,0.008578699,0.3,0.82,6.74,7.27,0.9271,0.8600,58.85,94.35,0.6237,0.5901,23,978,440.44,290.36,466.34,298.67,0.1158,17,12,1878,1563,4
33super34.BMP,26.3,2372.47,0.010963952,0.29,0.81,5.58,6.55,0.8519,0.7805,57.66,69.67,0.8276,0.6223,20.41,1284.22,445.2,234.35,446.71,266.7,0.1867,15,8,1024,663,4
34super35.BMP,37.32,939.75,0.03819583,0.34,0.82,6.89,7.44,0.9261,0.8584,38.72,51.12,0.7574,0.4579,23.59,942.84,452.07,336.94,447.28,320.15,0.1372,16,14,544,363,4
35super36.BMP,30.69,3410.1,0.008919463,0.39,0.82,6.17,6.97,0.8852,0.8043,62.89,72.72,0.8648,0.8210,30.43,532.43,415.79,324.56,380.62,317.12,0.1985,22,11,1571,1383,4
36super37.BMP,33.94,3462.39,0.009707322,0.36,0.79,6.07,7.7,0.7883,0.7289,62.55,76.7,0.8155,0.7494,22.95,762.74,418.4,217.49,405.43,274.69,0.3071,19,9,1514,1244,4
37super38.BMP,35.32,2601.24,0.013396244,0.3,0.8,5.77,8.45,0.6828,0.6298,51.33,71,0.7230,0.6570,23.04,757.47,419.1,277.61,408.85,251.14,0.1606,13,15,1086,782,4
38super39.BMP,35.2,3955.12,0.008821348,0.34,0.84,6.66,7.25,0.9186,0.8527,66.81,80.71,0.8278,0.7731,22.21,772.44,501.96,297.11,468.76,278.41,0.1896,13,13,1591,1335,4
39super40.BMP,27.74,2431.71,0.011278944,0.34,0.79,5.64,6.84,0.8246,0.7549,41.49,86.74,0.4783,0.4115,23.72,705.53,330.37,224.72,318.59,270.46,0.2187,13,7,1164,940,4
40super41.BMP,37.95,3491.07,0.010753694,0.29,0.78,6.83,7.6,0.8987,0.8366,62.18,74.69,0.8325,0.7968,23.73,453.18,473.26,338.66,480.45,306.03,0.1797,13,16,1436,1247,4
41super42.BMP,29.06,3095.85,0.009299468,0.37,0.79,5.91,6.83,0.8653,0.7932,55.79,74.61,0.7478,0.7081,21.83,506.33,461.82,328.64,465.79,308.66,0.1096,17,14,1396,1229,4
42super43.BMP,32.69,3955.37,0.008196968,0.31,0.79,6.34,7.09,0.8942,0.8280,60.52,87.71,0.6900,0.6546,22.09,492.76,416.97,236.59,420.05,279.88,0.1987,14,9,1615,1386,4
43super44.BMP,33.32,2835.96,0.011612669,0.29,0.78,6.64,6.9,0.9623,0.8911,51.43,75.83,0.6782,0.6280,21.83,569.35,330,307.34,390.31,293.65,0.3275,10,12,873,724,4
super45,34.14,2822.9,0.01194943,0.3,0.8,6.64,7.22,0.9197,0.8339,53.46,76.37,0.7000,0.6163,23.67,871.23,345.67,308.33,385.23,281.77,0.2506,14,12,1018,798,4
44super46.BMP,36.07,2814.85,0.012652056,0.31,0.81,6.64,7.48,0.8877,0.8208,55.98,78.73,0.7110,0.5782,24.56,1461.4,370.35,309.23,366.13,257.85,0.2630,18,11,1358,838,4
45super47.BMP,31.25,3186.78,0.00971091,0.31,0.83,6.07,7.09,0.8561,0.7915,62.97,67.79,0.9289,0.8829,21.27,455.52,407.05,290.65,388.9,282.37,0.1182,13,11,1501,1275,4
46super48.BMP,32.56,2163.12,0.014829119,0.31,0.81,6.19,7.24,0.8550,0.7909,47.95,66.73,0.7186,0.6185,21.53,886.99,368.94,272.42,340.22,243.13,0.2469,17,7,1088,718,4
47super49.BMP,31.69,3368.39,0.009320369,0.3,0.8,6.15,7.09,0.8674,0.8027,61.18,74.6,0.8201,0.7706,20.77,531.24,351.69,274.6,376.11,308.66,0.2256,15,10,1557,1233,4
48super50.BMP,35.45,4998.38,0.007042351,0.3,0.79,6.88,7.06,0.9745,0.9056,68.81,97.35,0.7068,0.6715,21.99,770.31,355.12,286.06,347.73,288.85,0.0326,16,14,2374,2053,4
1let01.BMP,121.55,1452.77,0.077207937,0.59,0.78,8.66,23.09,0.3751,0.2903,21.63,102.72,0.2106,0.1753,103.8,336.39,399.28,296.03,414.95,302.57,0.0664,55,34,445,425,5
100let02.BMP,337.05,1197.88,0.219586561,0.59,0.82,16.63,26.83,0.6198,0.5962,31.51,85.75,0.3675,0.2074,86.83,331.51,342.21,311.69,344.1,313.15,0.0112,101,87,434,361,5
101let03.BMP,368.8,2489.58,0.129024133,0.54,0.79,21.39,22.96,0.9316,0.8908,56.15,77.48,0.7247,0.5280,93.27,429.83,299.5,328.64,341.32,329.11,0.2168,132,104,756,658,5
3let04.BMP,151.55,2001.61,0.070384923,0.62,0.82,14.22,16.12,0.8821,0.7426,49.95,65.02,0.7682,0.6028,89.94,393.02,428.97,332.94,424.88,325.09,0.0547,63,42,688,601,5
102let05.BMP,219.12,1198.01,0.154622371,0.53,0.78,12.73,22.86,0.5569,0.5339,30.79,75.56,0.4075,0.2672,66.23,245.18,382.88,266.96,392.31,255.07,0.0807,58,49,382,341,5
5let06.BMP,425.72,1697,0.200554006,0.49,0.8,21.35,28.05,0.7611,0.6889,55.21,59.08,0.9345,0.6190,122.34,327.65,331.1,264.06,318.62,282.21,0.1497,121,111,566,523,5
6let07.BMP,423.22,1674.83,0.201720645,0.58,0.77,17.75,35.32,0.5025,0.4320,34.28,91.92,0.3729,0.2524,153.71,400.91,564.73,395.02,494.63,361.64,0.3392,130,91,466,393,5
114let08.BMP,180.42,410.75,0.3051914,0.48,0.82,14.72,16.95,0.8684,0.7996,20.94,40.71,0.5144,0.3156,82.17,231.44,433.46,199.28,400.06,235.07,0.4829,49,42,118,98,5
115let09.BMP,179.98,844.18,0.17573426,0.54,0.86,13.28,18.4,0.7217,0.6769,35.77,45.75,0.7819,0.5135,73.14,287.03,195.62,297.28,205.45,297.69,0.0864,56,48,273,239,5
9let10.BMP,207.04,1348.81,0.133071954,0.46,0.73,15.17,18.57,0.8169,0.7644,30.79,73.32,0.4199,0.3195,81.87,278.2,331.44,291.78,361.03,291.87,0.1621,55,50,413,325,5
10let100.BMP,166.64,838.98,0.165708717,0.46,0.86,11.79,18.77,0.6281,0.6022,33.13,54.04,0.6131,0.3658,55.97,423.15,412.1,284.93,435.32,262.68,0.2390,54,34,360,252,5
11let11.BMP,92.75,1804.97,0.048874439,0.6,0.85,10.97,15.09,0.7270,0.5186,38.97,69.37,0.5618,0.4776,93.53,346.13,557.34,201.4,556.95,197.81,0.0209,44,29,565,449,5
105let12.BMP,221.88,1266.33,0.149091862,0.59,0.85,14.83,21.07,0.7038,0.6364,48.28,52.3,0.9231,0.5895,104.87,317.39,358.8,274.45,327.38,284.96,0.2544,65,66,432,409,5
13let13.BMP,234.72,1014.08,0.187956438,0.73,0.96,14.94,21.46,0.6962,0.6489,37.14,49.93,0.7438,0.5179,80.91,296.69,429.64,214.88,406.06,189.2,0.2804,75,47,1778,621,5
14let14.BMP,343.56,1778.16,0.16192523,0.53,0.85,17.95,26.77,0.6705,0.6104,42.5,81.62,0.5207,0.3399,101.21,456.76,423.76,273.88,383.67,257.79,0.2126,82,54,571,432,5
15let15.BMP,134.39,1463.16,0.084122563,0.58,0.86,11.74,18.04,0.6508,0.5258,27.91,84.96,0.3285,0.2581,92.29,303.72,367.19,243.43,361.03,231.95,0.0616,49,33,535,420,5
117let16.BMP,107.53,978.7,0.098993767,0.61,0.82,9.57,19.47,0.4915,0.3612,28.46,55.32,0.5145,0.4072,90.02,283.61,494.46,232.72,482.33,249.35,0.1494,54,32,328,271,5
17let17.BMP,243.92,674.03,0.265722534,0.55,0.83,14.44,23.3,0.6197,0.5721,28.41,45.2,0.6285,0.4201,83.55,276.32,428.26,236.65,379.51,260.46,0.4821,50,39,195,173,5
18let18.BMP,240.54,1352.82,0.150964001,0.51,0.79,13.92,23.38,0.5954,0.5603,27.64,95.15,0.2905,0.1903,120.79,347.04,320.54,232.29,295.06,259.42,0.1571,69,66,390,326,5
19let19.BMP,266.34,1750.73,0.132043013,0.46,0.77,17.17,21.47,0.7997,0.7357,45,67.75,0.6642,0.4856,102.2,424.89,432.38,248.85,431.18,247.23,0.0120,77,65,539,472,5
20let20.BMP,159.63,832.09,0.160962772,0.57,0.84,14.63,16.1,0.9087,0.7841,31.64,47.54,0.6655,0.4688,77.31,297.23,386.27,268.59,362.28,276.1,0.2124,46,38,278,201,5
21let21.BMP,195.83,1457.96,0.118412858,0.6,0.83,15.58,19.12,0.8149,0.6820,41.41,58.13,0.7124,0.5494,119.47,285.65,412.15,275.81,434.47,273.49,0.1550,74,65,570,528,5
22let22.BMP,163.51,1000.12,0.140517175,0.44,0.71,13.72,17.38,0.7894,0.6892,26.25,67.49,0.3889,0.2796,85.3,264.08,397.17,284.56,384.84,267.5,0.1253,64,47,299,228,5
23let23.BMP,68.64,1045.14,0.06162797,0.54,0.76,8.16,14.23,0.5734,0.4316,36.23,43.88,0.8257,0.6911,69.9,233.67,318.3,302.88,328.95,317.65,0.1667,28,13,277,259,5
24let24.BMP,132.33,766.27,0.147262408,0.36,0.69,11.38,15.91,0.7153,0.6656,30.7,44.62,0.6880,0.4900,54.03,185.83,409.53,280.03,415.52,291.25,0.1145,41,25,163,142,5
25let25.BMP,308.3,695.51,0.307129835,0.46,0.77,18.26,23.26,0.7850,0.7255,29.8,60.16,0.4953,0.2447,91.78,370.85,562.89,159.64,523.93,163.27,0.2612,73,54,222,199,5
26let26.BMP,479.39,1724.56,0.217514009,0.49,0.75,21.74,31.3,0.6946,0.6230,43.86,80.1,0.5476,0.3422,181.89,510.28,570.23,282.75,529.28,302.72,0.2284,149,111,557,492,5
27let27.BMP,171.03,1040.63,0.141153459,0.38,0.72,13.49,16.77,0.8044,0.7743,27.43,66.79,0.4107,0.2970,54.06,232.96,503.8,242.2,521.9,227.03,0.1420,33,33,223,196,5
28let28.BMP,111.35,660.56,0.144252568,0.49,0.71,11.31,13.31,0.8497,0.8003,25.21,46.93,0.5372,0.3819,52.24,175.56,438.98,206.39,434.93,213.88,0.0729,30,27,172,150,5
29let29.BMP,135.08,679.41,0.165846112,0.4,0.72,13,14.06,0.9246,0.8700,30.58,40.59,0.7534,0.5251,50.57,193.49,419.99,243.41,427.31,252.44,0.1150,38,28,166,147,5
30let30.BMP,102.95,531.62,0.162235845,0.42,0.72,9.32,15.16,0.6148,0.5703,19.8,54.5,0.3633,0.2279,48.93,198.05,491.17,233.58,502.27,237.26,0.0862,32,16,138,96,5
118let31.BMP,196.7,2524.9,0.072273663,0.53,0.82,12.5,28.07,0.4453,0.3179,41.87,95.3,0.4393,0.3540,145.77,485.36,297.79,342.97,336.25,298.9,0.2465,72,62,840,718,5
32let32.BMP,346.63,3383.92,0.092916594,0.58,0.84,19.3,28.82,0.6697,0.5314,61.69,93.99,0.6563,0.4877,187.6,670.13,309.63,426.07,317.13,392.85,0.1455,94,85,1243,1014,5
33let33.BMP,202.59,1274.41,0.137163169,0.38,0.74,13.25,20.43,0.6486,0.6180,39.26,54.56,0.7196,0.5451,64.79,223.77,387.79,253.07,385.04,231.24,0.1620,53,38,301,282,5
34let34.BMP,172.03,1178.72,0.127358875,0.53,0.82,12.25,21.06,0.5817,0.4939,29.7,76.08,0.3904,0.2593,108.51,446.12,488.44,194.28,471.97,170.31,0.1535,55,37,365,318,5
108let35.BMP,262.46,833.91,0.239389987,0.57,0.76,17.76,20.29,0.8753,0.8117,30.28,57.18,0.5296,0.3247,88.38,232.68,393.41,363.63,406.88,346.57,0.1527,81,68,222,212,5
36let36.BMP,436.81,1211.54,0.264998332,0.42,0.74,16.88,43.28,0.3900,0.2969,46.44,75.84,0.6123,0.2682,165.64,425.95,328.68,229.79,323.04,270.75,0.2189,109,118,300,269,5
37let37.BMP,140.78,1196.44,0.105278114,0.56,0.78,11.35,18.28,0.6209,0.5364,36.73,59.1,0.6215,0.4361,86.68,365.97,393.79,121.39,385.92,128.66,0.0728,52,38,334,305,5
38let38.BMP,139.03,1419.45,0.089208716,0.5,0.75,13.41,19.32,0.6941,0.4742,32.07,76.88,0.4171,0.3058,89.4,336.81,364.16,154.64,331.52,194.65,0.2697,62,40,366,314,5
39let39.BMP,131.39,2309.22,0.053834902,0.57,0.85,12.61,15.29,0.8247,0.7156,53.98,61.83,0.8730,0.7691,78.14,342.72,384.36,299.67,379.7,301.03,0.0315,61,55,958,804,5
40let40.BMP,79.03,889.52,0.081596201,0.63,0.82,8.02,14.64,0.5478,0.4695,34.43,45.51,0.7565,0.5468,60.02,376.36,371.13,289.25,380.94,284.14,0.0976,36,27,367,340,5
41let41.BMP,325.08,2694.99,0.107639889,0.48,0.84,18.71,22.7,0.8242,0.8032,62.72,70.67,0.8875,0.6871,69.64,495.78,391.6,304.09,414.27,281.37,0.1824,81,79,934,781,5
42let42.BMP,236.16,320.58,0.42418364,0.54,0.85,14.33,21.87,0.6552,0.6287,27.47,36.76,0.7473,0.3021,65.23,205.22,374.63,277.79,352.02,261.31,0.3057,49,31,135,124,5
43let43.BMP,312.31,299.28,0.510652561,0.61,0.78,16,31.11,0.5143,0.4109,16.01,30.21,0.5300,0.4175,152.09,103.16,416.91,246.69,417.5,326.94,1.0669,96,75,98,98,5
44let44.BMP,299.41,3916.86,0.071013004,0.52,0.92,17.66,22.37,0.7895,0.7618,62.3,96.32,0.6468,0.5375,78.14,353.59,379.67,295.49,408.29,293.77,0.1195,76,60,3100,1337,5
45let45.BMP,279.06,680.54,0.29080867,0.46,0.8,15,26.05,0.5758,0.5236,22.9,72.07,0.3177,0.1668,132.81,382.28,375.59,286.94,377.72,286.56,0.0121,59,46,218,181,5
46let46.BMP,226.07,1195.07,0.159076516,0.4,0.75,16.46,18.22,0.9034,0.8671,38.42,54.81,0.7010,0.5065,63.24,230.02,411.72,298.01,382.98,276.17,0.2645,54,35,270,210,5
47let47.BMP,343.75,1329.33,0.205459392,0.49,0.83,18.79,23.97,0.7839,0.7618,27.82,91.43,0.3043,0.2025,88.72,404.35,350.02,305.25,368.78,280.68,0.1358,89,80,756,322,5
48let48.BMP,259.08,1383.94,0.157685238,0.37,0.76,14.21,24.04,0.5911,0.5708,31.57,78.43,0.4025,0.2865,73.07,257.64,409.36,251.82,449.43,254.47,0.2056,68,57,682,333,5
49let49.BMP,388.52,1578.7,0.197496975,0.54,0.83,22.45,23.01,0.9757,0.9343,49.17,65.01,0.7563,0.4756,98.16,404.41,393.02,258.32,361.63,282.69,0.2455,94,82,649,424,5
50let50.BMP,178.98,525.11,0.254200457,0.41,0.69,12.02,19.94,0.6028,0.5731,26.57,42.86,0.6199,0.3640,58.44,162,416.74,287.09,414.05,289.76,0.0355,58,44,91,89,5
51let51.BMP,207.04,1343.24,0.133550068,0.46,0.73,15.17,18.57,0.8169,0.7644,30.69,73.35,0.4184,0.3179,81.87,275.19,331.44,291.78,360.9,291.69,0.1613,55,50,409,323,5
52let52.BMP,176.54,569.32,0.236693213,0.53,0.82,12.87,18.69,0.6886,0.6435,24.43,46.12,0.5297,0.3408,87.64,223.19,390.81,324.49,417.01,303.24,0.2938,69,39,167,140,5
53let53.BMP,274.98,1082.65,0.202544139,0.46,0.75,18.72,20.78,0.9009,0.8108,35.63,59.93,0.5945,0.3838,132.39,334.2,349.64,252.93,354.27,252.78,0.0310,85,73,388,329,5
54let54.BMP,157.75,550.6,0.222700642,0.56,0.84,12.58,17.87,0.7040,0.6290,23.58,43.41,0.5432,0.3720,90.99,228.56,400.22,394.22,428.29,360.64,0.4049,43,40,154,135,5
55let55.BMP,187.18,585.48,0.242254032,0.49,0.8,15.23,18.15,0.8391,0.7235,34.64,50.77,0.6823,0.2892,117.85,421.62,418.12,255.46,411.59,281.95,0.2158,62,38,235,176,5
56let56.BMP,162.57,475.95,0.254604398,0.5,0.81,12.28,18.07,0.6796,0.6339,27.05,41.07,0.6586,0.3593,71.16,254.2,448.54,351.11,435.86,351.85,0.1242,48,41,176,148,5
57let57.BMP,140.03,305.67,0.314179942,0.56,0.82,11.1,18.07,0.6143,0.5460,22.17,36.02,0.6155,0.3000,73.47,229.36,365.69,234.08,381.5,228.05,0.1887,41,29,112,81,5
